go.itab.*go.opencensus.io/plugin,160.000000
go.itab.*google.golang.org/grpc/balancer/grpclb/grpc_lb_v1.LoadBalanceResponse_FallbackResponse,google.golang.org/grpc/balancer,32.000000
go.itab.*google.golang.org/protobuf/types/known/durationpb.Duration,google.golang.org/protobuf,32.000000
type..eq.github.com/gohugoio/hugo/markup/goldmark,288.000000
go.itab.*github.com/evanw/esbuild/internal/js_ast.ECall,github.com/evanw/esbuild/internal/js_ast,32.000000
go.itab.*github.com/gohugoio/hugo/tpl/internal/go_templates/texttemplate/parse.DotNode,github.com/gohugoio/hugo/tpl/internal/go_templates/texttemplate/parse,72.000000
go.itab.github.com/gobwas/glob/match.Text,github.com/gobwas/glob/match,56.000000
go.itab.*github.com/gohugoio/hugo/tpl/internal/go_templates/texttemplate/parse.BranchNode,github.com/gohugoio/hugo/tpl/internal/go_templates,72.000000
go.itab.*github.com/gohugoio/hugo/tpl/internal/go_templates/texttemplate/parse.NilNode,github.com/gohugoio/hugo/tpl/internal/go_templates,72.000000
go.itab.*google.golang.org/grpc/credentials/alts/internal/proto/grpc_gcp.Identity_Hostname,google.golang.org/grpc/credentials/alts,32.000000
go.itab.github.com/aws/aws-sdk-go/internal/s3shared/arn.AccessPointARN,github.com/aws/aws-sdk-go/internal/s3shared/arn,40.000000
github.com,133836.000000
go.itab.*github.com/gohugoio/hugo/config.compositeConfig,github.com/gohugoio,136.000000
go.itab.*google.golang.org/grpc/internal/transport.http2Client,google.golang.org/grpc/internal/channelz,32.000000
go.itab.golang.org/x/text/transform.nop,golang.org,40.000000
type..eq.github.com/tdewolff/minify/v2/json,64.000000
go.itab.*github.com/evanw/esbuild/internal/js_ast.SIf,github.com/evanw,32.000000
github.com/muesli/smartcrop/options,32.000000
go.itab.*github.com/Azure/azure-storage-blob-go/azblob.AppendBlobAppendBlockFromURLResponse,github.com,32.000000
go.itab.*github.com/gohugoio/hugo/commands.configCmd,github.com/gohugoio/hugo/commands,40.000000
go.itab.*net/http.response,net,48.000000
type..eq.net,976.000000
go.itab.*github.com/yuin/goldmark/ast.RawHTML,github.com,288.000000
go.itab.*google.golang.org/grpc/internal/binarylog.ClientHalfClose,google.golang.org,32.000000
go.itab.*net/http.http2responseWriter,net,48.000000
go.itab.github.com/niklasfasching/go-org/org.Example,github.com/niklasfasching/go-org,32.000000
type..eq.github.com/gohugoio/hugo/common,1536.000000
type..eq.github.com/gohugoio/hugo/resources/resource_transformers/postcss,400.000000
image,2384.000000
type..eq.github.com/gorilla/websocket,144.000000
github.com/gohugoio/hugo/resources,8144.000000
go.itab.*github.com/Azure/azure-storage-blob-go/azblob.BlobReleaseLeaseResponse,github.com/Azure/azure-pipeline-go/pipeline,32.000000
go.itab.*github.com/evanw/esbuild/internal/js_ast.SForOf,github.com,32.000000
go.itab.*github.com/gohugoio/hugo/resources/resource_transformers/babel.babelTransformation,github.com/gohugoio/hugo/resources,40.000000
go.itab.*github.com/spf13/pflag.uint32Value,github.com/spf13/pflag,48.000000
go.itab.golang.org/x/net/http2.noDialH2RoundTripper,net,32.000000
go.itab.*github.com/gohugoio/hugo/tpl/internal/go_templates/texttemplate/parse.NumberNode,github.com/gohugoio/hugo/tpl/internal/go_templates/texttemplate/parse,72.000000
go.itab.*google.golang.org/grpc/internal/resolver/passthrough.passthroughResolver,google.golang.org/grpc/resolver,40.000000
go.itab.*github.com/bep/godartsass/internal/embeddedsass.OutboundMessage_CompileResponse_Failure,github.com/bep/godartsass,32.000000
go.itab.*google.golang.org/grpc/balancer/grpclb/grpc_lb_v1.FallbackResponse,google.golang.org/protobuf/reflect,32.000000
go.itab.*crypto/tls.prefixNonceAEAD,crypto/tls,64.000000
go.itab.*github.com/gohugoio/hugo/tpl/internal/go_templates/texttemplate/parse.ChainNode,github.com/gohugoio/hugo,72.000000
go.itab.*gocloud.dev/blob/gcsblob.lazyCredsOpener,gocloud.dev,32.000000
go.itab.vendor/golang.org/x/net/http/httpproxy.cidrMatch,vendor/golang.org/x/net,32.000000
go.itab.*google.golang.org/protobuf/internal/impl.mapConverter,google.golang.org/protobuf/internal/impl,72.000000
go.itab.github.com/aws/aws-sdk-go/private/protocol/eventstream.Int16Value,github.com/aws/aws-sdk-go/private/protocol,56.000000
github.com/dlclark/regexp2/syntax,144.000000
go.itab.*google.golang.org/grpc/balancer/grpclb/grpc_lb_v1.LoadBalanceResponse,google.golang.org/protobuf/reflect,32.000000
go.itab.github.com/aws/aws-sdk-go/aws/csm.awsException,github.com/aws/aws-sdk-go/aws/csm,40.000000
go.itab.github.com/gobwas/glob/match.Suffix,github.com,56.000000
go.itab.*google.golang.org/genproto/googleapis/api/annotations.HttpRule_Custom,google.golang.org/genproto,32.000000
go.itab.*google.golang.org/genproto/googleapis/api/annotations.HttpRule_Put,google.golang.org/genproto,32.000000
go.itab.*google.golang.org/protobuf/types/descriptorpb.SourceCodeInfo_Location,google.golang.org/protobuf/reflect,32.000000
type..eq.github.com/niklasfasching/go-org,160.000000
go.itab.github.com/gohugoio/hugo/resources/images.overlayFilter,github.com/disintegration,40.000000
type..eq.vendor,736.000000
go.itab.*github.com/bep/godartsass/internal/embeddedsass.OutboundMessage_ImportRequest_,github.com,32.000000
go.itab.*github.com/gohugoio/hugo/common/para.errGroupRunner,github.com/gohugoio/hugo/common,40.000000
go.itab.*github.com/yuin/goldmark/extension.definitionList,github.com,32.000000
go.itab.*vendor/golang.org/x/net/route.InterfaceMulticastAddrMessage,vendor/golang.org,32.000000
go.itab.github.com/niklasfasching/go-org/org.Headline,github.com,32.000000
go.itab.*encoding/csv,32.000000
go.itab.*google.golang.org/grpc/internal/transport.incomingWindowUpdate,google.golang.org/grpc/internal,32.000000
type..eq.github.com/aws/aws-sdk-go/aws/csm,304.000000
go.itab.*google.golang.org/protobuf/internal/filedesc.Extensions,google.golang.org/protobuf,96.000000
type..eq.github.com/evanw/esbuild/pkg,144.000000
go.itab.*github.com/evanw/esbuild/internal/css_parser.calcValue,github.com/evanw,40.000000
go.itab.*gocloud.dev/blob/fileblob.URLSignerHMAC,gocloud.dev/blob,40.000000
go.itab.encoding/asn1.byteEncoder,encoding/asn1,40.000000
type..eq.github.com/gobwas/glob/match,272.000000
go.itab.*github.com/yuin/goldmark/extension.footnote,github.com,32.000000
go.itab.*github.com/yuin/goldmark/extension/ast.FootnoteList,github.com/yuin/goldmark,288.000000
go.itab.*google.golang.org/protobuf/internal/filedesc.Service,google.golang.org,96.000000
go.itab.*google.golang.org/protobuf/types/descriptorpb.FieldOptions,google.golang.org/protobuf/reflect/protoreflect,32.000000
go.itab.github.com/aws/aws-sdk-go/aws/signer/v4.excludeList,github.com/aws/aws-sdk-go/aws,32.000000
crypto/cipher,192.000000
go.itab.github.com/niklasfasching/go-org/org.InlineBlock,github.com,32.000000
github.com/tdewolff/minify/v2/svg,7824.000000
go.itab.*vendor/golang.org/x/net/route.InterfaceMessage,vendor,32.000000
go.itab.github.com/aws/aws-sdk-go/internal/s3shared/arn.AccessPointARN,github.com/aws/aws-sdk-go/internal,40.000000
type..eq.internal/lazyregexp,192.000000
go.itab.*github.com/disintegration/gift.resizeToFitFilter,github.com,40.000000
go.itab.*github.com/evanw/esbuild/internal/js_ast.EArrow,github.com/evanw,32.000000
